gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
60.424805,-12.023926,140.25879,1.3790601,0.93613285,-7.667431
74.09668,-20.019531,188.11035,-1.9213469,4.7297454,-9.594764
57.495117,-33.813477,204.22363,-0.38187516,12.287044,-22.081722
117.492676,-53.40576,174.80469,-1.7549498,2.779668,-1.1875241
121.76514,-116.21094,195.06836,1.103727,3.3506854,-6.256049
85.69336,-124.87793,225.40283,4.453215,4.947618,-4.1264067
42.297363,-111.6333,209.65576,5.5270147,5.0122614,-9.397242
47.912598,-88.86719,177.30713,3.9600096,5.052963,-6.9503675
44.128418,-89.11133,157.65381,3.4739866,5.49589,-5.7640405
34.66797,-102.90527,160.7666,5.0996494,5.9902925,-5.457583
32.958984,-129.39453,166.68701,9.17099,10.928333,-6.667852
63.049316,-161.19385,126.77002,8.549694,9.643845,-6.7025676
100.58594,-189.33105,88.134766,5.436035,2.5486276,-6.5936313
113.64746,-210.38818,132.93457,6.8162923,1.5227122,-4.7524905
89.416504,-223.51074,165.46631,8.202535,4.286818,-4.38498
39.855957,-232.60498,189.20898,8.01459,3.2561142,-11.542446
31.738281,-209.10645,216.36963,8.938752,6.2404866,-6.2883706
26.733398,-177.12402,214.17236,9.087193,5.9639564,-6.030994
21.362305,-162.29248,185.54688,8.35337,5.889736,-6.0884547
35.64453,-144.34814,137.57324,8.635885,30.73317,-11.92911
77.57568,-115.29541,29.907227,7.675811,-6.4164605,-0.6404489
93.62793,-118.2251,66.101074,5.922058,0.14844051,-5.8095303
54.56543,-89.29443,96.80176,6.5708866,2.5246856,-5.305551
25.57373,-50.109863,88.43994,7.2819643,3.05141,-2.3750482
42.72461,-35.461426,70.617676,6.981492,4.6136265,-2.3786395
107.36084,-27.70996,22.399902,9.069236,4.1599255,-5.671864
114.13574,-91.73584,57.434082,7.2029557,3.3650506,-4.483143
111.75537,-135.62012,104.8584,7.073669,3.2752678,-3.5685577
102.7832,-136.53564,132.26318,12.260707,7.52737,-5.3199162
92.77344,-141.60156,103.515625,9.793482,2.7928362,-4.5621514
80.81055,-140.13672,88.50098,9.081207,2.9843724,-2.56419
79.711914,-121.032715,84.77783,9.818622,4.0665517,-2.2002714
82.70264,-104.61426,81.78711,10.123882,2.3020248,-3.2561142
63.842773,-86.9751,93.688965,9.692925,2.2972364,-2.657564
46.447754,-75.01221,99.243164,9.556456,1.9273324,-2.1655555
40.71045,-69.33594,98.99902,8.491036,1.6819267,-1.5346833
42.297363,-64.453125,93.13965,8.039729,0.9684546,-0.79248077
52.490234,-63.049316,83.55713,7.6015906,0.9768343,-0.48003745
80.13916,-67.93213,52.856445,8.787917,0.020350715,0.25258827
100.83008,-77.63672,37.353516,9.471462,0.51714754,0.35673606
123.84033,-86.48682,25.268555,9.374496,0.38187516,-0.34835634
128.96729,-76.35498,21.78955,9.255983,0.7637503,-0.23104046
125.305176,-54.870605,18.920898,10.022128,1.4760253,-0.21068975
123.90137,-32.714844,12.878418,10.651803,1.1959038,-0.48482585
116.45508,-8.056641,6.4697266,10.435128,2.0350714,-0.6536171
103.33252,18.676758,-2.0751953,9.334992,1.9213469,-0.5506664
97.41211,39.611816,-11.413574,8.230068,2.5582044,-0.6619968
96.67969,52.18506,-21.42334,7.917625,3.098097,-0.21667525
95.581055,57.800293,-41.07666,9.089587,2.7401638,-0.80564886
95.88623,57.922363,-49.072266,9.79827,2.790442,-7.5692687
-24.841309,89.538574,-10.864258,11.700463,1.1456255,-0.9780314
-23.31543,74.523926,4.211426,9.363723,0.18674773,-0.59256494
-19.104004,68.54248,15.380859,7.0581064,-0.046686932,-0.90021986
-29.23584,75.56152,27.70996,5.9184666,1.3802572,-1.0450691
-34.118652,78.67432,32.89795,8.038532,2.0374656,-1.2880806
-38.085938,74.645996,35.64453,9.992201,1.2246342,-1.8567034
-32.53174,67.38281,38.57422,10.95467,-0.22146365,-2.1296425
-10.375977,58.95996,43.09082,10.734404,0.7589619,-1.8962077
-7.446289,43.273926,46.813965,10.524911,1.388637,-1.8375498
-2.2583008,17.8833,46.38672,11.318588,2.2481554,-1.9249382
1.8310547,-12.084961,41.56494,10.515334,1.8183962,-1.7154455
7.507324,-42.23633,40.46631,10.532093,1.5011644,-1.3970166
14.526367,-73.913574,43.33496,10.0748005,0.30645782,-1.9285295
12.939453,-70.43457,47.729492,9.8916445,3.321955,-1.6771383
6.8359375,-67.81006,41.748047,9.495404,1.5466543,-0.62728083
3.6010742,-71.41113,37.41455,8.6299,4.4580035,-2.1535845
8.117676,-75.927734,15.930176,9.637859,4.0545807,-1.3718776
13.61084,-84.53369,-8.605957,9.32781,3.7217865,-1.8794483
25.512695,-86.48682,-22.644043,9.0476885,2.0841527,-1.0761937
24.536133,-83.862305,-20.812988,9.734824,0.90381116,-0.8571242
18.005371,-65.55176,-12.6953125,9.179369,0.9648633,-0.6823475
10.314941,-42.84668,-1.7700195,7.2711906,2.1428106,-0.4357447
3.2958984,-24.902344,5.554199,8.437167,1.1815386,-0.29688102
-1.953125,-13.000488,12.329102,10.012551,0.5410896,-0.62249243
-0.91552734,-13.916016,11.84082,9.931149,0.45250413,-0.49200845
-0.36621094,-13.061523,3.90625,9.263166,0.32561144,-0.5327099
0.24414062,-14.160156,-1.2207031,9.555259,0.19273324,-0.6476316
1.953125,-20.935059,-6.286621,9.730036,-0.7110779,-0.35913026
6.8359375,-33.75244,-5.79834,9.113529,-1.2138603,-0.24899697
9.521484,-46.081543,3.7841797,9.334992,0.7206547,-0.20709845
9.338379,-51.574707,6.713867,10.001778,0.545878,-0.16280572
9.338379,-51.3916,8.422852,10.040085,0.11252748,-0.16280572
11.291504,-51.51367,9.94873,10.732009,0.8774749,-2.9700072
18.798828,-25.45166,3.7841797,10.139444,0.47165772,0.19033903
15.197754,-10.253906,-4.638672,10.0664215,1.3623008,1.0175357
-1.3427734,-2.0751953,-0.7324219,9.8677025,1.4688427,0.050278235
-7.751465,0.91552734,6.958008,8.062474,1.0881647,0.52073884
-14.160156,3.479004,6.286621,9.516952,1.1599907,0.074220255
-16.723633,3.479004,6.4697266,11.164163,1.0043676,-0.02633622
-16.174316,2.9907227,7.3242188,11.631032,0.58897364,-0.29448682
-12.573242,1.7089844,0.48828125,11.749545,-0.36391866,-0.39743748
-7.080078,1.6479492,-19.65332,11.911154,0.6500258,-0.2896984
-0.24414062,-1.2817383,-26.489258,9.222465,1.0462662,-0.073023155
-0.4272461,-1.3427734,-23.925781,9.519346,0.92535895,-0.08619126
-1.3427734,-0.061035156,-19.348145,10.0748005,1.2605472,-0.0047884034
-1.0986328,-0.12207031,-18.432617,10.873267,0.5255273,-0.090979666
0.18310547,-1.7700195,-18.981934,10.16578,0.48003745,-0.050278235
0.4272461,-1.8920898,-21.057129,10.013748,0.7134721,-0.053869538
0.24414062,-1.5258789,-21.362305,9.192537,0.20350714,-0.04189853
0.30517578,-1.953125,-14.404297,9.113529,0.7685388,-0.10055647
0.4272461,-2.8686523,-3.8452148,9.752781,0.8858546,-0.1364695
0.4272461,-2.8076172,-2.6855469,9.411607,1.0247183,-0.095768064
0.4272461,-2.6855469,-6.286621,9.397242,0.7110779,-0.050278235
0.30517578,-2.9907227,-6.8359375,8.403648,1.0283096,-0.051475335
-0.12207031,-2.4414062,-1.8920898,9.491813,1.0881647,-0.08499416
0.0,-0.6713867,-0.30517578,9.233239,0.9911995,-0.090979666
0.24414062,0.18310547,-2.5024414,9.5253315,0.94211835,-0.088585466
0.30517578,-0.5493164,-3.6010742,10.377667,0.688333,-0.1316811
0.4272461,-0.91552734,-2.8076172,11.198878,0.8355764,-0.15083471
0.36621094,-1.3427734,-5.6762695,11.064803,0.6931214,-0.12330139
0.4272461,-2.1362305,-6.286621,10.158598,0.8439561,-0.10175357
0.24414062,-2.0751953,-2.4414062,9.800665,0.92775315,-0.130484
0.12207031,0.18310547,-1.3427734,9.4774475,0.7505822,-0.089782566
0.0,1.4648438,2.9907227,9.77792,0.91219085,-0.04309563
0.30517578,-1.3427734,3.540039,9.794679,0.8870517,-0.046686932
0.5493164,-4.699707,2.380371,9.633071,0.80924016,-0.08619126
0.6713867,-7.2631836,3.3569336,10.014946,0.8858546,-0.3866636
0.48828125,-4.5166016,2.8686523,10.251971,0.79846627,-0.12330139
0.30517578,-3.2958984,2.9907227,9.980229,0.7529764,-0.076614454
0.30517578,-3.540039,6.4086914,9.5253315,0.92775315,-0.06464344
0.30517578,-3.1738281,2.0751953,10.097546,0.6596026,-0.046686932
0.24414062,-3.540039,4.5166016,9.67018,0.7577648,-0.06464344
0.36621094,-2.5634766,3.1738281,9.398438,0.78769237,-0.08020575
0.24414062,-2.8686523,3.6010742,9.639056,0.35913026,-0.10055647
0.30517578,-2.6245117,3.2958984,9.957485,1.1971009,-0.11971009
0.36621094,-2.5634766,2.8686523,9.829395,0.82001406,-0.108936176
0.36621094,-2.746582,1.3427734,9.809045,1.0989386,-0.079008654
0.30517578,-2.8076172,-1.4648438,9.813833,0.78050977,-0.049081136
0.36621094,-2.8076172,-2.1972656,9.801862,0.7781156,-0.046686932
0.30517578,-2.9296875,-2.319336,9.812635,0.7493851,-0.044292733
0.36621094,-2.9296875,-2.380371,9.76954,0.7649474,-0.05267244
0.30517578,-2.9296875,-2.5024414,9.7803135,0.7673417,-0.093373865
0.30517578,-2.9296875,-2.4414062,9.783905,0.7637503,-0.108936176
0.36621094,-2.9296875,-2.4414062,9.785102,0.7733272,-0.10654198
0.30517578,-3.0517578,-2.4414062,9.773131,0.770933,-0.090979666
0.36621094,-2.9907227,-2.5024414,9.773131,0.7517793,-0.051475335
0.4272461,-2.6855469,-2.5634766,9.813833,0.7290344,-0.047884032
0.36621094,-2.4414062,-2.5634766,9.801862,0.7410054,-0.055066638
0.5493164,-2.319336,-2.5024414,9.7863,0.7517793,-0.08140286
0.48828125,-2.2583008,-2.5024414,9.80665,0.7685388,-0.08379706
0.5493164,-2.1362305,-2.4414062,9.763555,0.78290397,-0.10295067
0.48828125,-2.1972656,-2.4414062,9.7803135,0.7685388,-0.12808979
0.48828125,-2.2583008,-2.4414062,9.76954,0.78170687,-0.10534488
0.36621094,-2.319336,-2.380371,9.773131,0.7745243,-0.090979666
0.36621094,-2.380371,-2.319336,9.797073,0.7733272,-0.075417355
0.36621094,-2.5634766,-2.319336,9.78989,0.7433996,-0.08020575
0.30517578,-2.6245117,-2.380371,9.809045,0.7074866,-0.08379706
0.4272461,-2.6245117,-2.4414062,9.782708,0.712275,-0.11133038
0.48828125,-2.6245117,-2.4414062,9.797073,0.7302315,-0.10414778
0.36621094,-2.6855469,-2.319336,9.765948,0.7649474,-0.12210429
0.4272461,-2.6245117,-2.319336,9.788693,0.7553706,-0.11252748
0.30517578,-2.746582,-2.9907227,10.564415,0.33518824,-0.10055647
0.30517578,-2.4414062,-12.268066,9.825804,0.7673417,-0.11731588
0.30517578,-2.1972656,-17.028809,9.469068,0.9864111,-0.05626374
0.30517578,-2.746582,-11.108398,9.397242,1.0749966,-0.089782566
0.30517578,-2.9296875,-4.272461,9.774328,0.8355764,-0.107739076
0.30517578,-2.8076172,-3.2348633,10.229227,0.5722142,-0.090979666
0.36621094,-2.746582,-8.911133,9.846154,0.7577648,-0.09696517
0.48828125,-2.6245117,-12.145996,9.822212,0.78050977,-0.09696517
0.48828125,-2.380371,-16.418457,9.690532,0.9528923,-0.095768064
0.36621094,-2.4414062,-14.6484375,9.583989,1.0618285,-0.079008654
0.4272461,-2.5024414,-10.7421875,9.587581,1.0833763,-0.074220255
0.4272461,-2.6245117,-6.225586,9.799467,0.9756372,-0.07182605
0.30517578,-2.5634766,-5.859375,9.837775,0.94570965,-0.062249243
0.36621094,-2.6245117,-7.2021484,9.730036,1.0223241,-0.08379706
0.36621094,-2.6855469,-6.591797,9.794679,0.93254155,-0.11731588
0.30517578,-2.746582,-6.7749023,9.759963,0.9947908,-0.12210429
0.36621094,-2.6855469,-6.5307617,9.570822,1.0833763,-0.107739076
0.4272461,-2.6245117,-3.3569336,9.764751,0.9792285,-0.08738836
0.36621094,-2.6855469,-2.5634766,9.7719345,0.9756372,-0.06823475
0.36621094,-2.8076172,-2.5634766,9.768343,0.985214,-0.059855044
0.30517578,-2.6245117,-2.5634766,9.77792,0.9864111,-0.055066638
0.36621094,-2.5024414,-2.5634766,9.76954,1.0079589,-0.09696517
0.36621094,-2.380371,-2.5634766,9.765948,0.9935937,-0.12449849
0.30517578,-2.4414062,-2.4414062,9.763555,0.9995792,-0.11851298
0.30517578,-2.5634766,-2.4414062,9.768343,0.9900024,-0.10414778
0.18310547,-2.6855469,-2.380371,9.765948,0.9983821,-0.08020575
0.24414062,-2.746582,-2.4414062,9.7958765,0.9983821,-0.053869538
0.30517578,-2.6855469,-2.5634766,9.792285,0.9983821,-0.045489833
0.36621094,-2.746582,-2.6245117,9.776723,0.9768343,-0.07182605
0.36621094,-2.8076172,-2.6855469,9.76116,0.9864111,-0.075417355
0.30517578,-2.746582,-2.6855469,9.768343,0.9708488,-0.090979666
0.30517578,-2.5634766,-2.6245117,9.763555,0.9720459,-0.094570965
0.30517578,-2.6855469,-2.5024414,9.774328,0.9564836,-0.09696517
0.4272461,-2.6245117,-2.6855469,9.764751,1.0055647,-0.074220255
0.36621094,-2.5634766,-2.6855469,9.792285,0.9983821,-0.053869538
0.36621094,-2.5634766,-2.5634766,9.758766,1.0127473,-0.051475335
0.4272461,-2.380371,0.8544922,3.5075054,0.35673606,0.03232172
0.6713867,-1.159668,15.136719,10.104729,1.614889,-0.06703765
0.7324219,-1.5258789,17.700195,9.744401,0.51355624,-0.08379706
0.79345703,-1.7700195,12.512207,9.878476,0.8595184,-0.14844051
0.91552734,-1.7089844,10.192871,9.399636,0.8391677,-0.1340753
0.6713867,-2.6245117,10.253906,9.509769,0.9660604,-0.09696517
0.24414062,-3.479004,11.535645,9.775525,0.6955156,-0.08259996
0.24414062,-3.6621094,9.82666,10.486604,0.7074866,-0.07062895
-0.12207031,-4.333496,7.6904297,10.386047,0.641646,-0.074220255
0.36621094,-4.5166016,4.3945312,10.884041,0.8403648,-0.08499416
0.30517578,-4.5166016,3.9672852,10.047267,0.78649527,-0.077811554
0.30517578,-4.0893555,3.4179688,10.724827,0.8487445,-0.08140286
0.48828125,-3.6621094,3.0517578,11.110293,0.9959879,-0.09696517
0.4272461,-3.1738281,0.4272461,10.043676,0.7062895,-0.095768064
0.30517578,-2.6245117,-2.6855469,9.793482,0.70509243,-0.059855044
0.4272461,-2.319336,-2.2583008,9.631873,0.79966336,-0.046686932
0.5493164,-2.2583008,1.2817383,9.630676,0.78649527,-0.046686932
0.79345703,-2.319336,5.432129,9.932345,0.59136784,-0.06584055
0.91552734,-2.0141602,5.126953,9.831789,0.61650693,-0.059855044
0.9765625,-1.953125,3.2348633,9.850943,0.6344634,-0.08499416
0.91552734,-2.1362305,2.319336,9.779117,0.6584055,-0.08619126
0.6713867,-2.5634766,3.7841797,9.730036,0.5686229,-0.05746084
0.61035156,-2.5634766,5.6762695,8.847773,0.33758244,-0.05267244
0.7324219,-2.8686523,8.422852,9.872491,0.59136784,-0.034715924
0.7324219,-2.6245117,5.493164,9.981427,0.7302315,-0.047884032
0.61035156,-2.6855469,4.760742,11.087548,1.1336545,-0.17238252
1.0375977,-1.6479492,-0.30517578,10.729615,0.6428431,-0.10175357
0.61035156,-1.953125,-2.319336,9.859323,0.5255273,-0.090979666
0.48828125,-2.1362305,-2.0751953,9.779117,0.5279215,-0.077811554
0.48828125,-2.380371,-2.0141602,9.788693,0.5303157,-0.06464344
0.30517578,-2.5634766,-2.0141602,9.801862,0.5434838,-0.05865794
0.4272461,-2.5024414,-2.0141602,9.7863,0.5494693,-0.06464344
0.36621094,-2.6245117,-2.0751953,9.800665,0.5446809,-0.062249243
0.30517578,-2.5634766,-2.0141602,9.7863,0.5626374,-0.10055647
0.30517578,-2.5634766,-2.0751953,9.79827,0.58298814,-0.11492168
0.30517578,-2.6855469,-2.0751953,9.803059,0.58298814,-0.08619126
0.30517578,-2.746582,-2.1972656,9.800665,0.5518635,-0.06703765
0.18310547,-2.6855469,-2.2583008,9.836577,0.5602432,-0.061052144
0.18310547,-2.6855469,-2.6855469,9.975441,0.45010993,-0.045489833
0.12207031,-2.6855469,-6.7749023,9.91439,0.45489833,-0.05626374
0.18310547,-2.6855469,-10.070801,9.41879,0.6607997,-0.075417355
0.24414062,-3.112793,-3.3569336,9.776723,0.5662287,-0.10414778
0.12207031,-3.1738281,-2.2583008,9.81503,0.58897364,-0.12210429
0.061035156,-3.0517578,-2.319336,9.787497,0.59735334,-0.10175357
0.12207031,-2.9296875,-2.5024414,9.797073,0.60573304,-0.059855044
0.12207031,-3.112793,-2.5634766,9.81503,0.62847793,-0.044292733
0.12207031,-3.112793,-2.6855469,9.830592,0.59615624,-0.044292733
0.18310547,-3.1738281,-2.6855469,9.812635,0.5793968,-0.051475335
0.061035156,-3.0517578,-2.8076172,9.792285,0.5554548,-0.09816227
0.12207031,-2.8686523,-2.8686523,9.770737,0.5327099,-0.10175357
0.18310547,-2.8686523,-2.9296875,9.774328,0.5614403,-0.10295067
0.061035156,-3.1738281,-2.8686523,9.78989,0.5626374,-0.08020575
0.12207031,-3.3569336,-2.9296875,9.7803135,0.58777654,-0.05865794
0.0,-3.4179688,-3.0517578,9.825804,0.5722142,-0.044292733
0.0,-3.2958984,-3.1738281,9.830592,0.60932434,-0.044292733
0.12207031,-3.1738281,-3.3569336,9.824607,0.60573304,-0.046686932
0.18310547,-2.9296875,-3.3569336,9.836577,0.61650693,-0.051475335
0.30517578,-2.8686523,-3.4179688,9.782708,0.60094464,-0.062249243
0.30517578,-2.746582,-3.6010742,9.774328,0.581791,-0.07182605
0.18310547,-2.746582,-3.479004,9.800665,0.5710171,-0.053869538
0.36621094,-2.8686523,-3.6010742,9.76954,0.581791,-0.053869538
0.24414062,-2.9296875,-3.540039,9.792285,0.581791,-0.047884032
0.12207031,-3.0517578,-3.6621094,9.8437605,0.58657944,-0.050278235
0.18310547,-2.9907227,-3.7231445,9.825804,0.60812724,-0.046686932
0.12207031,-3.0517578,-3.7841797,9.812635,0.60453594,-0.047884032
0.18310547,-2.9296875,-3.90625,9.809045,0.60693014,-0.076614454
0.36621094,-2.6245117,-4.0893555,9.7958765,0.60333884,-0.073023155
0.30517578,-2.4414062,-4.0283203,9.799467,0.59735334,-0.074220255
0.36621094,-2.5634766,-4.0893555,9.787497,0.59256494,-0.07062895
0.4272461,-2.6245117,-4.1503906,9.773131,0.581791,-0.06464344
0.30517578,-2.9296875,-4.0283203,9.80665,0.59136784,-0.045489833
0.18310547,-2.8686523,-4.1503906,9.80665,0.60094464,-0.045489833
0.30517578,-2.9296875,-4.272461,9.797073,0.59735334,-0.047884032
0.24414062,-2.9296875,-4.333496,9.813833,0.59615624,-0.047884032
0.24414062,-2.9296875,-4.3945312,9.82341,0.60333884,-0.05626374
0.30517578,-2.8686523,-4.3945312,9.810242,0.59855044,-0.062249243
0.24414062,-2.8686523,-4.4555664,9.803059,0.60214174,-0.06823475
0.24414062,-2.9296875,-4.5776367,9.7803135,0.59615624,-0.062249243
0.30517578,-2.8076172,-4.5776367,9.80665,0.59615624,-0.06584055
0.36621094,-2.8686523,-4.638672,9.803059,0.60094464,-0.049081136
0.36621094,-2.6245117,-4.699707,9.827001,0.61530983,-0.05626374
0.4272461,-2.5024414,-4.760742,9.77792,0.61171854,-0.059855044
0.5493164,-2.4414062,-4.8217773,9.787497,0.59615624,-0.05626374
0.4272461,-2.6245117,-4.699707,9.797073,0.61411273,-0.06464344
0.5493164,-2.319336,-4.699707,9.79827,0.59735334,-0.047884032
0.5493164,-2.319336,-4.699707,9.821015,0.59495914,-0.050278235
0.5493164,-2.4414062,-4.5776367,9.812635,0.59136784,-0.050278235
0.5493164,-2.4414062,-4.5776367,9.812635,0.59735334,-0.046686932
0.36621094,-2.5634766,-4.5776367,9.813833,0.59017074,-0.046686932
0.36621094,-2.746582,-4.5776367,9.7803135,0.5746084,-0.062249243
0.48828125,-2.4414062,-4.5776367,9.793482,0.59495914,-0.05746084
0.4272461,-2.6245117,-4.638672,9.79827,0.60693014,-0.05746084
0.36621094,-2.8076172,-4.638672,9.781511,0.60932434,-0.08020575
0.5493164,-2.4414062,-4.699707,9.785102,0.61890113,-0.074220255
0.91552734,-1.8920898,-4.5776367,9.811439,0.61890113,-0.051475335
0.91552734,-1.8920898,-4.4555664,9.812635,0.62488663,-0.050278235
0.6713867,-2.1362305,-4.333496,9.792285,0.60333884,-0.059855044
0.61035156,-2.380371,-4.333496,9.788693,0.62129533,-0.01316811
0.30517578,-2.8686523,-4.333496,9.797073,0.59017074,-0.061052144
0.4272461,-2.8076172,-4.272461,9.788693,0.58418524,-0.051475335
0.4272461,-2.8076172,-4.272461,9.78989,0.58897364,-0.075417355
0.48828125,-2.6245117,-4.272461,9.788693,0.5781997,-0.062249243
0.36621094,-2.9296875,-4.333496,9.812635,0.58298814,-0.06943185
0.24414062,-2.9907227,-3.9672852,9.052477,0.8882488,-0.05746084
0.5493164,-3.112793,5.859375,10.023325,-3.3303347,-0.08020575
0.91552734,-2.4414062,30.334473,9.904813,1.7705121,-0.047884032
0.91552734,-2.5024414,25.32959,9.809045,0.6967127,-0.046686932
0.5493164,-3.1738281,9.765625,9.938332,0.760159,-0.05746084
0.36621094,-3.3569336,2.380371,10.011354,0.33997664,-0.059855044
0.24414062,-3.2348633,-0.79345703,9.915586,0.32800564,-0.046686932
0.12207031,-3.2958984,-3.90625,9.868899,0.38067806,-0.050278235
-0.12207031,-3.7231445,-4.5776367,9.811439,0.39983168,-0.045489833
-0.7324219,-5.1879883,-4.760742,9.90601,0.34835634,-0.04309563
0.24414062,-3.2348633,-4.760742,9.809045,0.39384618,-0.047884032
0.4272461,-2.746582,-4.760742,9.830592,0.3878607,-0.049081136
0.36621094,-2.6855469,-4.760742,9.811439,0.3854665,-0.04309563
0.48828125,-2.6245117,-4.638672,9.818622,0.3842694,-0.05267244
0.36621094,-2.746582,-4.699707,9.828198,0.37349546,-0.047884032
0.36621094,-2.9907227,-4.638672,9.816227,0.36511576,-0.04189853
0.30517578,-3.1738281,-4.5776367,9.82341,0.39145198,-0.044292733
0.36621094,-2.9907227,-4.5166016,9.809045,0.3890578,-0.044292733
0.4272461,-2.9296875,-4.5776367,9.85214,0.39025488,-0.053869538
0.48828125,-2.8076172,-4.5166016,9.822212,0.39743748,-0.05267244
0.5493164,-2.8076172,-4.5166016,9.813833,0.39384618,-0.061052144
0.4272461,-2.6245117,-4.4555664,9.822212,0.39624038,-0.049081136
0.48828125,-2.6245117,-4.5166016,9.7958765,0.3854665,-0.04189853
0.5493164,-2.6245117,-4.5166016,9.848549,0.39264908,-0.044292733
0.48828125,-2.6245117,-4.5166016,9.836577,0.39025488,-0.045489833
0.48828125,-2.746582,-4.5166016,9.811439,0.37110126,-0.05267244
0.4272461,-2.8686523,-4.4555664,9.809045,0.37469256,-0.047884032
0.4272461,-2.6855469,-4.5166016,9.805453,0.37229836,-0.053869538
0.48828125,-2.8076172,-4.4555664,9.832987,0.3854665,-0.053869538
0.4272461,-2.5634766,-4.5776367,9.844957,0.39384618,-0.044292733
0.48828125,-2.5024414,-7.8125,11.19409,-0.11252748,-0.03232172
0.61035156,-1.6479492,-25.756836,9.002198,0.80564886,-0.05865794
0.48828125,-2.0141602,-19.104004,9.890448,0.4201824,-0.04309563
0.48828125,-2.380371,-15.075684,9.8042555,0.46447513,-0.055066638
0.48828125,-2.1972656,-15.930176,9.807847,0.49440265,-0.055066638
0.4272461,-2.319336,-14.892578,9.7240505,0.533907,-0.055066638
0.30517578,-2.4414062,-11.779785,9.767146,0.50278234,-0.06584055
0.4272461,-2.5634766,-10.498047,9.548077,0.62728083,-0.074220255
0.4272461,-2.8076172,-5.7373047,9.793482,0.5398925,-0.055066638
0.4272461,-2.8076172,-4.3945312,9.813833,0.5470751,-0.044292733
0.4272461,-2.6245117,-4.211426,9.859323,0.5662287,-0.044292733
0.61035156,-2.6245117,-4.211426,9.824607,0.5494693,-0.046686932
0.5493164,-2.4414062,-4.211426,9.7958765,0.5446809,-0.059855044
0.5493164,-2.380371,-4.211426,9.765948,0.5363012,-0.074220255
0.61035156,-2.4414062,-4.272461,9.807847,0.51475334,-0.06823475
0.48828125,-2.6245117,-4.333496,9.7803135,0.5255273,-0.050278235
0.4272461,-2.5634766,-4.333496,9.811439,0.51834464,-0.050278235
0.5493164,-2.4414062,-4.3945312,9.849746,0.5446809,-0.045489833
0.5493164,-2.380371,-4.4555664,9.8198185,0.5494693,-0.045489833
0.5493164,-2.5024414,-4.4555664,9.822212,0.5386954,-0.044292733
0.61035156,-2.5024414,-4.5776367,9.828198,0.5602432,-0.044292733
0.5493164,-2.5634766,-4.5166016,9.792285,0.5446809,-0.055066638
0.48828125,-2.5634766,-4.5776367,9.781511,0.5410896,-0.06943185
0.4272461,-2.6855469,-4.333496,9.719262,0.5781997,-0.05626374
0.48828125,-2.746582,0.24414062,9.716867,0.5554548,-0.053869538
0.48828125,-2.9296875,5.3710938,10.0987425,0.39384618,-0.04189853
0.61035156,-2.5634766,1.2817383,9.809045,0.5267244,-0.045489833
0.48828125,-2.6245117,0.30517578,9.952697,0.44651863,-0.051475335
